ID_Manufacturer;Numer katalogowy;Skrócony numer katalogowy;Kategoria produktu;ID_kategorii;Model;Nazwa;Opis;Zdjęcie głowne;Zdjęcie dodatkowe;Meta opis;Meta słowa kluczowe;cena;Price flag;Hydrokolor;Kolor;Dodatkowe kolory;Waga;Rozmiar (szerokość x wysokość x głębokość);Pojemność;Material;Dodatkowy materiał wykonania;Rozmiar opakowania;Multipack;Rozmiar opakowania zbiorczego;Minimalne zamówienie;Coloration;Znakowanie;Kraj produkcji;Maksymalny rozmiar nadruku
12;R08313.21;R08313.21;Bidony, termosy, butelki;24;R08313.15;Bidon Frutello 700 ml, szary/transparentny ;Lekki, szczelny bidon z solidnym zamknięciem, wyposażony w pojemnik na kawałki owoców lub miętę. Wykonany z tritanu - wytrzymałego, przezroczystego tworzywa niezmieniającego smaku napoju. Nie zawiera BPA.;Bidon-Frutello-700-ml-szary-transparentny-d.jpg;Bidon-Frutello-700-ml-szary-transparentny.jpg, Bidon-Frutello-700-ml-szary-transparentny-a.jpg, Bidon-Frutello-700-ml-szary-transparentny-b.jpg, Bidon-Frutello-700-ml-szary-transparentny-c.jpg;Bidon Frutello 700 ml, szary/transparentny zrobiony z tritanu — z wytrzymałego i przezroczystego tworzywa. Duża pojemność. Posiada pojemnik/koszyk na owoce lub listki mięty.;bidon butelka termos reklamowy z nadrukiem logo dla firm plastikowa plastikowy metalowy matalowa szklana szklany ;25,9;1;;szary;transparentny;;75 x 225 x 75;700 ml;tritan;polipropylen;;;;;;"tampodruk A3, rozmiar obszaru zdobienia: 32x136, maksymalny rozmiar logo: 30x45, ilość kolorów: 4
tampodruk A3, rozmiar obszaru zdobienia: 32x136, maksymalny rozmiar logo: 30x45, ilość kolorów: 4
tampodruk A4, rozmiar obszaru zdobienia: 32x136, maksymalny rozmiar logo: 30x100, ilość kolorów: 1
tampodruk A4, rozmiar obszaru zdobienia: 32x136, maksymalny rozmiar logo: 30x100, ilość kolorów: 1
UV U3, rozmiar obszaru zdobienia: 32x136, maksymalny rozmiar logo: 25x120, ilość kolorów: 1";;32x136
12;R08314.05;R08314.05;Bidony, termosy, butelki;24;R08313.21;Bidon 600 ml Delight, zielony ;Wykonany z ABS, polipropylenu i poliwęglanu bidon 600 ml z wyciskarką do soków. Wyposażony w zakrętkę z gwintem. Przyjemna w dotyku, gumowana powierzchnia.;Bidon-600-ml-Delight-zielony.jpg;Bidon-600-ml-Delight-zielony-a.jpg, Bidon-600-ml-Delight-zielony-b.jpg, Bidon-600-ml-Delight-zielony-c.jpg;Bidon 600 ml Delight, zielony posiada wyciskarkę do soku. Z wyglądu przypomina butelkę. Przyjemny w dotyku. ;bidon butelka termos reklamowy z nadrukiem logo dla firm plastikowa plastikowy metalowy matalowa szklana szklany ;26,9;1;;zielony;;;71 x 240 x 71;600 ml;plastik ABS;polipropylen, poliwęglan;;;;;;"tampodruk A3, rozmiar obszaru zdobienia: 35x43, maksymalny rozmiar logo: 35x40, ilość kolorów: 4
tampodruk A3, rozmiar obszaru zdobienia: 35x43, maksymalny rozmiar logo: 35x40, ilość kolorów: 4";;35x43
12;R08314.28;R08314.28;Bidony, termosy, butelki;24;R08314.05;Bidon 600 ml Delight, jasnoniebieski ;Wykonany z ABS, polipropylenu i poliwęglanu bidon 600 ml z wyciskarką do soków. Wyposażony w zakrętkę z gwintem. Przyjemna w dotyku, gumowana powierzchnia.;Bidon-600-ml-Delight-jasnoniebieski.jpg;Bidon-600-ml-Delight-jasnoniebieski-a.jpg, Bidon-600-ml-Delight-jasnoniebieski-b.jpg, Bidon-600-ml-Delight-jasnoniebieski-c.jpg;Bidon 600 ml Delight, jasnoniebieski posiada wyciskarkę do soku. Z wyglądu przypomina butelkę. Przyjemny w dotyku. ;bidon butelka termos reklamowy z nadrukiem logo dla firm plastikowa plastikowy metalowy matalowa szklana szklany ;26,9;1;;jasnoniebieski;;;71 x 240 x 71;600 ml;plastik ABS;polipropylen, poliwęglan;;;;;;"tampodruk A3, rozmiar obszaru zdobienia: 35x43, maksymalny rozmiar logo: 35x40, ilość kolorów: 4
tampodruk A3, rozmiar obszaru zdobienia: 35x43, maksymalny rozmiar logo: 35x40, ilość kolorów: 4";;35x43
12;R08315;R08315;Bidony, termosy, butelki;24;R08314.28;Stalowy bidon Safe Tripping 400 ml, srebrny ;Bidon z karabińczykiem o pojemności 400 ml. Wykonany ze stali nierdzewnej 18/8;Stalowy-bidon-Safe-Tripping-400-ml-srebrny.jpg;Stalowy-bidon-Safe-Tripping-400-ml-srebrny-a.jpg, Stalowy-bidon-Safe-Tripping-400-ml-srebrny-b.jpg, Stalowy-bidon-Safe-Tripping-400-ml-srebrny-c.jpg;Stalowy bidon Safe Tripping 400 ml, srebrny z karabińczykiem, dzięki, któremu można przyjąć go do plecaka, a to pozwala na zaoszczędzeniu miejsca w środku. Doskonały dla łowców przygód. Wytrzymały i dość pojemny.;bidon butelka termos reklamowy z nadrukiem logo dla firm plastikowa plastikowy metalowy matalowa szklana szklany ;11,9;1;;srebrny;;;65 x 185 x 65;400 ml;stal nierdzewna;;;;;;;"grawer L3, rozmiar obszaru zdobienia: 50x110, maksymalny rozmiar logo: 50x30, ilość kolorów: 1
grawer L3, rozmiar obszaru zdobienia: 50x110, maksymalny rozmiar logo: 50x30, ilość kolorów: 1";;50x110
12;R08328.08;R08328.08;Bidony, termosy, butelki;24;R08315;Bidon You Can 400 ml, czerwony ;Bidon ze stali nierdzewnej 18/8 o pojemności 400 ml z plastikową pokrywką.;Bidon-You-Can-400-ml-czerwony-a.jpg;Bidon-You-Can-400-ml-czerwony.jpg, Bidon-You-Can-400-ml-czerwony-b.jpg, Bidon-You-Can-400-ml-czerwony-c.jpg, Bidon-You-Can-400-ml-czerwony-d.jpg, Bidon-You-Can-400-ml-czerwony-e.jpg, Bidon-You-Can-400-ml-czerwony-f.jpg;Bidon You Can 400 ml, czerwony prezentuje się intrygująco. Wykonany jest ze stali nierdzewnej, posiada też plastikową pokrywkę. ;bidon butelka termos reklamowy z nadrukiem logo dla firm plastikowa plastikowy metalowy matalowa szklana szklany ;11,9;1;;czerwony;;;71 x 150 x 71;400 ml;stal nierdzewna;;;;;;;"grawer L3, rozmiar obszaru zdobienia: 51x96, maksymalny rozmiar logo: 50x30, ilość kolorów: 1
grawer L3, rozmiar obszaru zdobienia: 51x96, maksymalny rozmiar logo: 50x30, ilość kolorów: 1";;51x96
12;R08331.03;R08331.03;Bidony, termosy, butelki;24;R08328.08;Składany bidon Extra Flat 480 ml, żółty ;Wykonany z elastycznego tworzywa składany bidon na wodę o pojemności 480 ml. Dodatkowo wyposażony w karabińczyk umożliwiający przytroczenie go do paska. Zastosowane tworzywo jest bezpieczne dla zdrowia.;Skladany-bidon-Extra-Flat-480-ml-zolty.jpg;Skladany-bidon-Extra-Flat-480-ml-zolty-a.jpg, Skladany-bidon-Extra-Flat-480-ml-zolty-b.jpg;Składany bidon Extra Flat 480 ml, żółty. Wygodny i praktyczny bidon dla aktywnych. Choć ma dużą pojemność, to po opróżnieniu nie zajmuje dużo miejsca. Wystarczy do zwinąć. Dostępny w kilku kolorach.;bidon butelka termos reklamowy z nadrukiem logo dla firm plastikowa plastikowy metalowy matalowa szklana szklany ;3,55;1;;żółty;;;120 x 265 x 30;480 ml;tworzywo elastyczne;plastik;;;;;;"tampodruk A4, rozmiar obszaru zdobienia: 61x99, maksymalny rozmiar logo: 50x40, ilość kolorów: 1
tampodruk A4, rozmiar obszaru zdobienia: 61x99, maksymalny rozmiar logo: 50x85, ilość kolorów: 1";;61x99
12;R08331.04;R08331.04;Bidony, termosy, butelki;24;R08331.03;Składany bidon Extra Flat 480 ml, niebieski ;Wykonany z elastycznego tworzywa składany bidon na wodę o pojemności 480 ml. Dodatkowo wyposażony w karabińczyk umożliwiający przytroczenie go do paska. Zastosowane tworzywo jest bezpieczne dla zdrowia.;Skladany-bidon-Extra-Flat-480-ml-niebieski.jpg;Skladany-bidon-Extra-Flat-480-ml-niebieski-a.jpg, Skladany-bidon-Extra-Flat-480-ml-niebieski-b.jpg;Składany bidon Extra Flat 480 ml, niebieski. Wygodny i praktyczny bidon dla aktywnych. Choć ma dużą pojemność, to po opróżnieniu nie zajmuje dużo miejsca. Wystarczy do zwinąć. Dostępny w kilku kolorach.;bidon butelka termos reklamowy z nadrukiem logo dla firm plastikowa plastikowy metalowy matalowa szklana szklany ;3,55;1;;niebieski;;;120 x 265 x 30;480 ml;tworzywo elastyczne;plastik;;;;;;"tampodruk A4, rozmiar obszaru zdobienia: 61x99, maksymalny rozmiar logo: 50x40, ilość kolorów: 1
tampodruk A4, rozmiar obszaru zdobienia: 61x99, maksymalny rozmiar logo: 50x85, ilość kolorów: 1";;61x99
12;R08331.05;R08331.05;Bidony, termosy, butelki;24;R08331.04;Składany bidon Extra Flat 480 ml, zielony ;Wykonany z elastycznego tworzywa składany bidon na wodę o pojemności 480 ml. Dodatkowo wyposażony w karabińczyk umożliwiający przytroczenie go do paska. Zastosowane tworzywo jest bezpieczne dla zdrowia.;Skladany-bidon-Extra-Flat-480-ml-zielony.jpg;Skladany-bidon-Extra-Flat-480-ml-zielony-a.jpg, Skladany-bidon-Extra-Flat-480-ml-zielony-b.jpg;Składany bidon Extra Flat 480 ml, zielony. Wygodny i praktyczny bidon dla aktywnych. Choć ma dużą pojemność, to po opróżnieniu nie zajmuje dużo miejsca. Wystarczy do zwinąć. Dostępny w kilku kolorach.;bidon butelka termos reklamowy z nadrukiem logo dla firm plastikowa plastikowy metalowy matalowa szklana szklany ;3,55;1;;zielony;;;120 x 265 x 30;480 ml;tworzywo elastyczne;plastik;;;;;;"tampodruk A4, rozmiar obszaru zdobienia: 61x99, maksymalny rozmiar logo: 50x40, ilość kolorów: 1
tampodruk A4, rozmiar obszaru zdobienia: 61x99, maksymalny rozmiar logo: 50x85, ilość kolorów: 1";;61x99
12;R08331.06;R08331.06;Bidony, termosy, butelki;24;R08331.05;Składany bidon Extra Flat 480 ml, biały ;Wykonany z elastycznego tworzywa składany bidon na wodę o pojemności 480 ml. Dodatkowo wyposażony w karabińczyk umożliwiający przytroczenie go do paska. Zastosowane tworzywo jest bezpieczne dla zdrowia.;Skladany-bidon-Extra-Flat-480-ml-bialy.jpg;Skladany-bidon-Extra-Flat-480-ml-bialy-a.jpg, Skladany-bidon-Extra-Flat-480-ml-bialy-b.jpg;Składany bidon Extra Flat 480 ml, biały. Wygodny i praktyczny bidon dla aktywnych. Choć ma dużą pojemność, to po opróżnieniu nie zajmuje dużo miejsca. Wystarczy do zwinąć. Dostępny w kilku kolorach.;bidon butelka termos reklamowy z nadrukiem logo dla firm plastikowa plastikowy metalowy matalowa szklana szklany ;3,55;1;;biały;;;120 x 265 x 30;480 ml;tworzywo elastyczne;plastik;;;;;;"tampodruk A4, rozmiar obszaru zdobienia: 61x99, maksymalny rozmiar logo: 50x40, ilość kolorów: 1
tampodruk A4, rozmiar obszaru zdobienia: 61x99, maksymalny rozmiar logo: 50x85, ilość kolorów: 1";;61x99
12;R08331.08;R08331.08;Bidony, termosy, butelki;24;R08331.06;Składany bidon Extra Flat 480 ml, czerwony ;Wykonany z elastycznego tworzywa składany bidon na wodę o pojemności 480 ml. Dodatkowo wyposażony w karabińczyk umożliwiający przytroczenie go do paska. Zastosowane tworzywo jest bezpieczne dla zdrowia.;Skladany-bidon-Extra-Flat-480-ml-czerwony.jpg;Skladany-bidon-Extra-Flat-480-ml-czerwony-a.jpg, Skladany-bidon-Extra-Flat-480-ml-czerwony-b.jpg;Składany bidon Extra Flat 480 ml, czerwony. Wygodny i praktyczny bidon dla aktywnych. Choć ma dużą pojemność, to po opróżnieniu nie zajmuje dużo miejsca. Wystarczy do zwinąć. Dostępny w kilku kolorach.;bidon butelka termos reklamowy z nadrukiem logo dla firm plastikowa plastikowy metalowy matalowa szklana szklany ;3,55;1;;czerwony;;;120 x 265 x 30;480 ml;tworzywo elastyczne;plastik;;;;;;"tampodruk A4, rozmiar obszaru zdobienia: 64x92, maksymalny rozmiar logo: 50x40, ilość kolorów: 1
tampodruk A4, rozmiar obszaru zdobienia: 64x92, maksymalny rozmiar logo: 50x85, ilość kolorów: 1";;64x92
12;R08341.01;R08341.01;Bidony, termosy, butelki;24;R08331.08;Bidon Gracile 750 ml, srebrny ;Szczelny bidon o pojemności 750 ml z karabińczykiem. Wykonany ze stali nierdzewnej 18/8 o podwyższonej jakości.;Bidon-Gracile-750-ml-srebrny.jpg;Bidon-Gracile-750-ml-srebrny-z-nadrukiem.jpg, Bidon-Gracile-750-ml-srebrny-z-nadrukiem-z-logo.jpg, Bidon-reklamowy-Gracile-750-ml-srebrny-z-nadrukiem.jpg;Bidon Gracile 750 ml, niebieski ze stali nierdzewnej o podwyższonej jakości. Posiada karabińczyk, który umożliwia przyczepienie bidonu do plecaka. Bardzo duża pojemność.;bidon butelka termos reklamowy z nadrukiem logo dla firm plastikowa plastikowy metalowy matalowa szklana szklany ;21,9;1;;srebrny;;;71 x 270 x 71;750 ml;stal nierdzewna 18/8;PP;;;;;;"grawer L3, rozmiar obszaru zdobienia: 51x154, maksymalny rozmiar logo: 50x30, ilość kolorów: 1
grawer L3, rozmiar obszaru zdobienia: 51x154, maksymalny rozmiar logo: 50x30, ilość kolorów: 1
UV U3, rozmiar obszaru zdobienia: 51x154, maksymalny rozmiar logo: 25x120, ilość kolorów: 1
UV U3, rozmiar obszaru zdobienia: 51x154, maksymalny rozmiar logo: 25x120, ilość kolorów: 1";;51x154
12;R08341.04;R08341.04;Bidony, termosy, butelki;24;R08341.01;Bidon Gracile 750 ml, niebieski ;Szczelny bidon o pojemności 750 ml z karabińczykiem. Wykonany ze stali nierdzewnej 18/8 o podwyższonej jakości.;Bidon-Gracile-750-ml-niebieski.jpg;Bidon-Gracile-750-ml-niebieski-z-nadrukiem.jpg, Bidon-Gracile-750-ml-niebieski-z-logo.jpg, Bidon-reklamowy-Gracile-750-ml-niebieski.jpg;Bidon Gracile 750 ml, srebrny ze stali nierdzewnej o podwyższonej jakości. Posiada karabińczyk, który umożliwia przyczepienie bidonu do plecaka. Bardzo duża pojemność.;bidon butelka termos reklamowy z nadrukiem logo dla firm plastikowa plastikowy metalowy matalowa szklana szklany ;21,9;1;;niebieski;;;71 xx 270 x 71;750 ml;stal nierdzewna 18/8;PP;;;;;;"grawer L3, rozmiar obszaru zdobienia: 51x154, maksymalny rozmiar logo: 50x30, ilość kolorów: 1
grawer L3, rozmiar obszaru zdobienia: 51x154, maksymalny rozmiar logo: 50x30, ilość kolorów: 1
UV U3, rozmiar obszaru zdobienia: 51x154, maksymalny rozmiar logo: 25x120, ilość kolorów: 1
UV U3, rozmiar obszaru zdobienia: 51x154, maksymalny rozmiar logo: 25x120, ilość kolorów: 1";;51x154
12;R08379;R08379;Bidony, termosy, butelki;24;R08341.04;Bidon Backpack Mate 700 ml, grafitowy ;Wykonany ze stali nierdzewnej 18/8 bidon o pojemności 700 ml, z karabińczykiem.;Bidon-Backpack-Mate-700-ml-grafitowy.jpg;Bidon-Backpack-Mate-700-ml-grafitowy-a.jpg, Bidon-Backpack-Mate-700-ml-grafitowy-b.jpg, Bidon-Backpack-Mate-700-ml-grafitowy-c.jpg;Bidon Backpack Mate 700 ml, grafitowy. Duża pojemność i dołączony do zestawu karabińczyk sprawia, że to produkt, który doskonale sprawdzi się na plenerowych wyprawach, np. w górach.;bidon butelka termos reklamowy z nadrukiem logo dla firm plastikowa plastikowy metalowy matalowa szklana szklany ;27,9;1;;grafitowy;;;70 x 280 x 70;700 ml;stal nierdzewna;;;;;;;"grawer L3, rozmiar obszaru zdobienia: 50x148, maksymalny rozmiar logo: 30x50, ilość kolorów: 1
grawer L3, rozmiar obszaru zdobienia: 50x148, maksymalny rozmiar logo: 30x50, ilość kolorów: 1
UV U3, rozmiar obszaru zdobienia: 50x148, maksymalny rozmiar logo: 25x120, ilość kolorów: 1
UV U3, rozmiar obszaru zdobienia: 50x148, maksymalny rozmiar logo: 25x120, ilość kolorów: 1";;50x148
12;R08382;R08382;Bidony, termosy, butelki;24;R08379;Termos konferencyjny Briefing 1.2 l, srebrny ;"Termos konferencyjny o pojemności 1,2 litra z rączką. Wewnętrzna ścianka wykonana ze stali o podwyższonej jakości 18/8. Próżnia pomiędzy dwoma ściankami zapewnia bardzo dobre właściwości
termoizolacyjne.";Termos-konferencyjny-Briefing-srebrny.jpg;Termos-konferencyjny-Briefing-srebrny-a.jpg, Termos-konferencyjny-Briefing-srebrny-b.jpg, Termos-konferencyjny-Briefing-srebrny-c.jpg, Termos-konferencyjny-Briefing-srebrny-d.jpg;Termos konferencyjny Briefing 1.2 l, srebrny to stylowy termos, który sprawdzi się w każdym miejscu. Stylowy wygląd przykuwa uwagę. Pojemność to 1.2 l — będzie więc idealny np. na piknik.;bidon butelka termos reklamowy z nadrukiem logo dla firm plastikowa plastikowy metalowy matalowa szklana szklany ;49,9;1;;srebrny;;;160 x 250 x 103;1,2 l;stal nierdzewna;;;;;;;"grawer L3, rozmiar obszaru zdobienia: 51x94, maksymalny rozmiar logo: 50x20, ilość kolorów: 1
grawer L3, rozmiar obszaru zdobienia: 51x94, maksymalny rozmiar logo: 50x20, ilość kolorów: 1";;51x94
12;R08383;R08383;Bidony, termosy, butelki;24;R08382;Metalowy termos Picnic 480 ml + 2 kubki, niebieski/srebrny ;Termos próżniowy z dwiema metalowymi ściankami, dobrze trzymający ciepło. Wewnątrz termosu i kubków zastosowano stal nierdzewną 18/8 o podwyższonej jakości. Pojemność termosu 480 ml, kubków 180 ml każdy. Wymiary dodatkowe: termos 70 x 245 x 70 mm, kubki 100 x 80 x 70 mm;Metalowy-termos-Picnic-480-ml-2-kubki-niebieski-srebrny.jpg;Metalowy-termos-Picnic-480-ml-2-kubki-niebieski-srebrny-a.jpg, Metalowy-termos-Picnic-480-ml-2-kubki-niebieski-srebrny-b.jpg, Metalowy-termos-Picnic-480-ml-2-kubki-niebieski-srebrny-c.jpg;Metalowy termos Picnic 480 ml + 2 kubki, niebieski/srebrny to wyjątkowy zestaw, który można wykorzystać na wiele sposobów. W skład zestawu chodzi klasyczny termos o pojemności 480 ml oraz dwa kubki.;bidon butelka termos reklamowy z nadrukiem logo dla firm plastikowa plastikowy metalowy matalowa szklana szklany ;54,9;1;;niebieski;srebrny;;325 x 230 x 80;480 ml;stal nierdzewna;plastik;;;;;;"grawer L3, rozmiar obszaru zdobienia: 30x146, maksymalny rozmiar logo: 30x30, ilość kolorów: 1
grawer L3, rozmiar obszaru zdobienia: 31x67, maksymalny rozmiar logo: 30x30, ilość kolorów: 1
grawer L3, rozmiar obszaru zdobienia: 31x67, maksymalny rozmiar logo: 30x30, ilość kolorów: 1";;30x146
